,,,,age,sex,race,eth
2027.0,27.0,754300.0,6,15,1,0,1
2027.0,27.0,754300.0,7,17,0,0,0
2027.0,27.0,754300.0,8,18,0,0,0
3002.0,21.0,403300.0,0,1,1,0,0
3002.0,21.0,403300.0,1,5,1,0,0
3002.0,21.0,403300.0,2,6,1,0,0
3002.0,21.0,403300.0,3,7,1,0,0
3002.0,21.0,403300.0,4,8,1,0,0
3002.0,21.0,403300.0,5,10,0,0,0
3002.0,21.0,403300.0,6,10,1,0,0
3002.0,21.0,403300.0,7,12,0,0,0
3002.0,21.0,403300.0,8,13,0,0,0
3002.0,21.0,403300.0,9,13,1,0,0
3002.0,21.0,403300.0,10,14,0,0,0
3002.0,21.0,403300.0,11,17,0,0,0
3002.0,21.0,403300.0,12,17,1,0,0
3002.0,21.0,403300.0,13,18,0,0,0
3002.0,21.0,403300.0,14,18,0,1,0
3002.0,21.0,403300.0,15,18,0,8,0
3035.0,9.0,266300.0,0,0,0,0,0
3035.0,9.0,266300.0,1,1,1,0,0
3035.0,9.0,266300.0,2,2,0,0,0
3035.0,9.0,266300.0,3,4,0,0,0
3035.0,9.0,266300.0,4,4,1,0,0
3035.0,9.0,266300.0,5,12,1,0,0
3035.0,9.0,266300.0,6,15,0,0,0
3035.0,9.0,266300.0,7,18,0,0,0
3035.0,9.0,266300.0,8,18,1,0,1
4004.0,21.0,414100.0,0,0,0,0,0
4004.0,21.0,414100.0,1,1,1,1,1
4004.0,21.0,414100.0,2,6,0,0,0
4004.0,21.0,414100.0,3,7,1,0,0
4004.0,21.0,414100.0,4,9,1,0,0
4004.0,21.0,414100.0,5,10,1,0,0
4004.0,21.0,414100.0,6,14,0,0,0
4004.0,21.0,414100.0,7,15,0,6,0
4004.0,21.0,414100.0,8,17,1,0,0
4004.0,21.0,414100.0,9,18,0,6,0
4004.0,21.0,414100.0,10,18,1,0,0
4004.0,21.0,414100.0,11,18,1,6,1
4002.0,17.0,339200.0,0,2,1,0,0
4002.0,17.0,339200.0,1,3,0,0,0
4002.0,17.0,339200.0,2,3,1,0,0
4002.0,17.0,339200.0,3,4,0,0,0
4002.0,17.0,339200.0,4,5,0,0,0
4002.0,17.0,339200.0,5,6,0,0,0
4002.0,17.0,339200.0,6,7,1,0,0
4002.0,17.0,339200.0,7,9,1,0,0
4002.0,17.0,339200.0,8,11,1,0,0
4002.0,17.0,339200.0,9,18,1,0,0
1000.0,9.0,202200.0,0,2,0,0,0
1000.0,9.0,202200.0,1,4,0,0,0
1000.0,9.0,202200.0,2,4,1,0,0
1000.0,9.0,202200.0,3,6,0,0,0
1000.0,9.0,202200.0,4,6,1,0,0
1000.0,9.0,202200.0,5,7,0,0,0
1000.0,9.0,202200.0,6,11,0,0,0
1000.0,9.0,202200.0,7,12,1,0,0
1000.0,9.0,202200.0,8,14,0,0,0
1000.0,9.0,202200.0,9,14,1,0,0
1000.0,9.0,202200.0,10,15,1,0,0
1000.0,9.0,202200.0,11,16,0,0,0
1000.0,9.0,202200.0,12,16,1,0,0
1000.0,9.0,202200.0,13,18,0,0,0
1029.0,23.0,561100.0,0,1,1,0,0
1029.0,23.0,561100.0,1,17,0,0,0
1029.0,23.0,561100.0,2,18,1,0,0
1029.0,23.0,561100.0,3,18,1,1,0
3009.0,27.0,709100.0,0,0,1,0,0
3009.0,27.0,709100.0,1,1,0,0,0
3009.0,27.0,709100.0,2,8,0,0,0
3009.0,27.0,709100.0,3,9,1,0,0
3009.0,27.0,709100.0,4,12,0,0,0
3009.0,27.0,709100.0,5,17,0,0,0
3009.0,27.0,709100.0,6,18,0,0,0
3009.0,27.0,709100.0,7,18,0,5,1
3009.0,27.0,709100.0,8,18,1,0,1
3009.0,27.0,709100.0,9,18,1,2,0
4000.0,17.0,332200.0,0,4,1,0,0
4000.0,17.0,332200.0,1,7,1,0,0
4000.0,17.0,332200.0,2,8,1,0,0
4000.0,17.0,332200.0,3,11,1,0,0
4000.0,17.0,332200.0,4,15,1,0,0
4000.0,17.0,332200.0,5,16,1,0,0
4000.0,17.0,332200.0,6,17,1,0,0
4000.0,17.0,332200.0,7,18,0,0,0
4000.0,17.0,332200.0,8,18,0,0,1
3007.0,27.0,722100.0,0,0,1,2,0
3007.0,27.0,722100.0,1,3,0,0,0
3007.0,27.0,722100.0,2,7,0,0,0
3007.0,27.0,722100.0,3,9,1,0,0
3007.0,27.0,722100.0,4,10,0,0,0
3007.0,27.0,722100.0,5,18,1,0,0
3007.0,27.0,722100.0,6,18,1,2,0
3007.0,27.0,722100.0,7,18,1,21,0
3050.0,5.0,652200.0,0,1,1,0,0
3050.0,5.0,652200.0,1,9,0,0,0
3050.0,5.0,652200.0,2,10,1,0,0
3050.0,5.0,652200.0,3,15,1,0,0
3050.0,5.0,652200.0,4,17,1,0,0
3050.0,5.0,652200.0,5,18,0,0,0
3050.0,5.0,652200.0,6,18,0,6,0
3050.0,5.0,652200.0,7,18,1,2,0
4041.0,23.0,509102.0,0,7,0,0,0
4041.0,23.0,509102.0,1,7,1,10,0
4041.0,23.0,509102.0,2,11,1,7,0
4041.0,23.0,509102.0,3,13,1,0,0
4041.0,23.0,509102.0,4,16,0,0,0
4041.0,23.0,509102.0,5,18,0,3,0
4041.0,23.0,509102.0,6,18,0,7,0
4041.0,23.0,509102.0,7,18,1,0,0
4041.0,23.0,509102.0,8,18,1,1,0
1003.0,21.0,417501.0,0,5,0,1,0
1003.0,21.0,417501.0,1,6,0,0,0
1003.0,21.0,417501.0,2,8,0,1,0
1003.0,21.0,417501.0,3,9,0,0,0
1003.0,21.0,417501.0,4,10,0,0,0
1003.0,21.0,417501.0,5,12,0,0,0
1003.0,21.0,417501.0,6,12,1,1,0
1003.0,21.0,417501.0,7,15,0,0,0
1003.0,21.0,417501.0,8,16,1,0,0
1003.0,21.0,417501.0,9,17,1,0,0
1003.0,21.0,417501.0,10,18,0,1,0
1003.0,21.0,417501.0,11,18,1,0,0
1028.0,5.0,600100.0,0,0,0,0,0
1028.0,5.0,600100.0,1,2,0,0,0
1028.0,5.0,600100.0,2,3,0,0,0
1028.0,5.0,600100.0,3,4,0,0,0
1028.0,5.0,600100.0,4,10,0,0,0
1028.0,5.0,600100.0,5,10,1,0,0
1028.0,5.0,600100.0,6,12,1,0,0
1028.0,5.0,600100.0,7,13,1,0,0
1028.0,5.0,600100.0,8,14,0,0,0
1028.0,5.0,600100.0,9,18,1,0,0
3077.0,13.0,813000.0,0,1,1,7,1
3077.0,13.0,813000.0,1,3,1,0,0
3077.0,13.0,813000.0,2,8,1,0,0
3077.0,13.0,813000.0,3,10,0,0,0
3077.0,13.0,813000.0,4,10,1,0,0
3077.0,13.0,813000.0,5,12,1,0,0
3077.0,13.0,813000.0,6,16,0,0,0
3077.0,13.0,813000.0,7,17,1,0,0
3077.0,13.0,813000.0,8,18,0,0,0
3077.0,13.0,813000.0,9,18,0,7,1
3007.0,9.0,205800.0,0,1,1,5,1
3007.0,9.0,205800.0,1,2,0,3,0
3007.0,9.0,205800.0,2,2,0,19,0
3007.0,9.0,205800.0,3,2,1,0,0
3007.0,9.0,205800.0,4,3,0,3,0
3007.0,9.0,205800.0,5,6,0,0,1
3007.0,9.0,205800.0,6,7,0,0,1
3007.0,9.0,205800.0,7,8,0,3,0
3007.0,9.0,205800.0,8,14,1,0,1
3007.0,9.0,205800.0,9,17,0,3,0
3007.0,9.0,205800.0,10,17,1,3,0
3007.0,9.0,205800.0,11,18,0,0,1
3007.0,9.0,205800.0,12,18,0,10,1
3007.0,9.0,205800.0,13,18,1,0,0
3007.0,9.0,205800.0,14,18,1,3,0
3007.0,9.0,205800.0,15,18,1,5,1
3003.0,13.0,800300.0,0,0,0,0,0
3003.0,13.0,800300.0,1,1,0,5,1
3003.0,13.0,800300.0,2,3,0,5,1
3003.0,13.0,800300.0,3,9,1,0,1
3003.0,13.0,800300.0,4,10,0,0,1
3003.0,13.0,800300.0,5,10,1,5,1
3003.0,13.0,800300.0,6,12,0,5,1
3003.0,13.0,800300.0,7,13,0,0,1
3003.0,13.0,800300.0,8,14,1,0,0
3003.0,13.0,800300.0,9,15,0,0,1
3003.0,13.0,800300.0,10,16,1,0,0
3003.0,13.0,800300.0,11,18,0,0,0
3003.0,13.0,800300.0,12,18,1,5,1
3003.0,13.0,800300.0,13,18,1,7,0
4033.0,21.0,416400.0,0,0,1,0,0
4033.0,21.0,416400.0,1,1,0,0,0
4033.0,21.0,416400.0,2,4,0,0,0
4033.0,21.0,416400.0,3,8,0,0,0
4033.0,21.0,416400.0,4,12,1,0,0
4033.0,21.0,416400.0,5,13,0,0,0
4033.0,21.0,416400.0,6,14,1,0,0
4033.0,21.0,416400.0,7,17,0,0,0
4033.0,21.0,416400.0,8,17,1,0,0
4033.0,21.0,416400.0,9,18,0,0,0
3012.0,17.0,316300.0,0,1,0,0,0
3012.0,17.0,316300.0,1,2,0,0,0
3012.0,17.0,316300.0,2,2,1,0,0
3012.0,17.0,316300.0,3,4,0,0,0
3012.0,17.0,316300.0,4,4,1,0,0
3012.0,17.0,316300.0,5,5,0,0,0
3012.0,17.0,316300.0,6,5,1,0,0
3012.0,17.0,316300.0,7,8,0,0,0
3012.0,17.0,316300.0,8,8,1,0,0
3012.0,17.0,316300.0,9,10,0,0,0
3012.0,17.0,316300.0,10,11,0,0,0
3012.0,17.0,316300.0,11,12,0,0,0
3012.0,17.0,316300.0,12,17,0,0,0
3012.0,17.0,316300.0,13,18,1,0,0
3012.0,17.0,316300.0,14,18,1,0,1
3012.0,17.0,316300.0,15,18,1,1,0
3012.0,17.0,316300.0,16,18,1,5,0
1028.0,5.0,630400.0,0,6,0,0,0
1028.0,5.0,630400.0,1,7,0,0,0
1028.0,5.0,630400.0,2,7,0,0,1
1028.0,5.0,630400.0,3,9,0,0,1
1028.0,5.0,630400.0,4,9,1,0,0
1028.0,5.0,630400.0,5,12,1,0,0
1028.0,5.0,630400.0,6,13,1,0,0
1028.0,5.0,630400.0,7,17,1,0,0
1028.0,5.0,630400.0,8,18,0,0,0
1028.0,5.0,630400.0,9,18,1,0,1
1015.0,5.0,644102.0,0,0,1,0,0
1015.0,5.0,644102.0,1,1,0,0,0
1015.0,5.0,644102.0,2,1,1,5,0
1015.0,5.0,644102.0,3,5,0,0,0
1015.0,5.0,644102.0,4,6,0,0,0
1015.0,5.0,644102.0,5,9,0,0,0
1015.0,5.0,644102.0,6,13,1,0,0
1015.0,5.0,644102.0,7,16,0,5,0
1015.0,5.0,644102.0,8,18,0,0,0
1015.0,5.0,644102.0,9,18,1,5,0
4026.0,1.0,13700.0,0,0,0,0,0
4026.0,1.0,13700.0,1,2,1,0,0
4026.0,1.0,13700.0,2,6,1,0,0
4026.0,1.0,13700.0,3,10,0,0,0
4026.0,1.0,13700.0,4,11,0,0,0
4026.0,1.0,13700.0,5,13,0,0,0
4026.0,1.0,13700.0,6,14,1,0,0
4026.0,1.0,13700.0,7,18,1,0,0
4026.0,1.0,13700.0,8,18,1,1,0
1015.0,21.0,457200.0,0,1,0,0,0
1015.0,21.0,457200.0,1,1,1,0,0
1015.0,21.0,457200.0,2,2,1,0,0
1015.0,21.0,457200.0,3,3,1,0,0
1015.0,21.0,457200.0,4,4,0,0,0
1015.0,21.0,457200.0,5,5,0,0,0
1015.0,21.0,457200.0,6,6,1,0,0
1015.0,21.0,457200.0,7,8,1,0,0
1015.0,21.0,457200.0,8,10,0,0,1
1015.0,21.0,457200.0,9,14,0,0,0
1015.0,21.0,457200.0,10,17,1,0,0
1015.0,21.0,457200.0,11,18,0,0,0
1015.0,21.0,457200.0,12,18,1,0,1
2019.0,27.0,700100.0,0,0,0,0,0
2019.0,27.0,700100.0,1,9,1,0,0
2019.0,27.0,700100.0,2,10,0,0,0
2019.0,27.0,700100.0,3,11,1,0,0
2019.0,27.0,700100.0,4,13,1,0,0
2019.0,27.0,700100.0,5,15,0,0,0
2019.0,27.0,700100.0,6,16,0,0,0
2019.0,27.0,700100.0,7,17,0,0,0
2019.0,27.0,700100.0,8,18,1,0,0
2003.0,27.0,709400.0,0,0,0,5,1
2003.0,27.0,709400.0,1,1,1,5,1
2003.0,27.0,709400.0,2,9,0,5,1
2003.0,27.0,709400.0,3,10,0,1,0
2003.0,27.0,709400.0,4,11,0,0,0
2003.0,27.0,709400.0,5,13,1,0,1
2003.0,27.0,709400.0,6,14,0,0,0
2003.0,27.0,709400.0,7,18,0,0,0
2003.0,27.0,709400.0,8,18,0,6,0
2003.0,27.0,709400.0,9,18,1,0,1
2003.0,27.0,709400.0,10,18,1,1,0
2003.0,27.0,709400.0,11,18,1,5,1
2003.0,27.0,709400.0,12,18,1,7,0
3002.0,9.0,203100.0,0,0,0,0,0
3002.0,9.0,203100.0,1,5,1,0,0
3002.0,9.0,203100.0,2,8,0,0,0
3002.0,9.0,203100.0,3,9,0,0,0
3002.0,9.0,203100.0,4,10,1,0,0
3002.0,9.0,203100.0,5,11,0,0,0
3002.0,9.0,203100.0,6,12,1,0,0
3002.0,9.0,203100.0,7,13,1,0,0
3002.0,9.0,203100.0,8,14,1,0,0
3002.0,9.0,203100.0,9,15,1,0,0
3002.0,9.0,203100.0,10,16,0,0,0
3002.0,9.0,203100.0,11,17,0,0,0
3002.0,9.0,203100.0,12,18,1,0,0
1011.0,17.0,314200.0,0,0,0,0,1
1011.0,17.0,314200.0,1,0,1,0,0
1011.0,17.0,314200.0,2,7,0,0,0
1011.0,17.0,314200.0,3,12,0,0,0
1011.0,17.0,314200.0,4,18,0,0,1
1011.0,17.0,314200.0,5,18,1,0,0
1011.0,17.0,314200.0,6,18,1,3,0
1030.0,5.0,615100.0,0,1,1,0,0
1030.0,5.0,615100.0,1,2,0,0,0
1030.0,5.0,615100.0,2,3,0,0,0
1030.0,5.0,615100.0,3,3,1,0,0
1030.0,5.0,615100.0,4,4,0,0,0
1030.0,5.0,615100.0,5,6,1,0,0
1030.0,5.0,615100.0,6,10,0,0,0
1030.0,5.0,615100.0,7,13,1,0,0
1030.0,5.0,615100.0,8,14,0,0,0
1030.0,5.0,615100.0,9,14,1,0,0
1030.0,5.0,615100.0,10,15,1,0,0
1030.0,5.0,615100.0,11,16,0,0,0
1030.0,5.0,615100.0,12,16,1,0,0
1030.0,5.0,615100.0,13,17,0,0,0
1030.0,5.0,615100.0,14,18,1,0,0
2043.0,17.0,386100.0,0,1,1,0,0
2043.0,17.0,386100.0,1,3,1,0,0
2043.0,17.0,386100.0,2,6,0,0,0
2043.0,17.0,386100.0,3,7,0,0,0
2043.0,17.0,386100.0,4,8,0,0,0
2043.0,17.0,386100.0,5,8,1,0,0
2043.0,17.0,386100.0,6,9,1,0,0
2043.0,17.0,386100.0,7,10,1,3,0
2043.0,17.0,386100.0,8,11,1,0,0
2043.0,17.0,386100.0,9,12,0,0,0
2043.0,17.0,386100.0,10,12,1,0,0
2043.0,17.0,386100.0,11,14,0,0,0
2043.0,17.0,386100.0,12,14,1,0,0
2043.0,17.0,386100.0,13,16,0,0,0
2043.0,17.0,386100.0,14,18,0,0,0
2043.0,17.0,386100.0,15,18,0,19,0
2012.0,17.0,366201.0,0,2,1,0,0
2012.0,17.0,366201.0,1,6,1,0,0
2012.0,17.0,366201.0,2,7,0,0,0
2012.0,17.0,366201.0,3,8,1,0,0
2012.0,17.0,366201.0,4,9,0,0,0
2012.0,17.0,366201.0,5,10,0,0,0
2012.0,17.0,366201.0,6,11,0,0,0
2012.0,17.0,366201.0,7,12,1,0,0
2012.0,17.0,366201.0,8,14,0,0,0
2012.0,17.0,366201.0,9,15,0,0,0
2012.0,17.0,366201.0,10,16,0,0,0
2012.0,17.0,366201.0,11,18,0,0,0
3003.0,17.0,366202.0,0,1,0,3,0
3003.0,17.0,366202.0,1,4,0,3,0
3003.0,17.0,366202.0,2,4,1,3,0
3003.0,17.0,366202.0,3,8,1,3,0
3003.0,17.0,366202.0,4,11,1,0,0
3003.0,17.0,366202.0,5,13,0,3,0
3003.0,17.0,366202.0,6,15,1,0,0
3003.0,17.0,366202.0,7,18,0,0,0
3003.0,17.0,366202.0,8,18,1,0,1
3003.0,17.0,366202.0,9,18,1,3,0
2006.0,9.0,210300.0,0,0,0,0,0
2006.0,9.0,210300.0,1,1,0,0,0
2006.0,9.0,210300.0,2,3,0,0,0
2006.0,9.0,210300.0,3,7,0,0,0
2006.0,9.0,210300.0,4,8,1,0,0
2006.0,9.0,210300.0,5,13,1,0,0
2006.0,9.0,210300.0,6,18,0,0,0
2006.0,9.0,210300.0,7,18,0,3,0
3052.0,1.0,15300.0,0,0,0,0,0
3052.0,1.0,15300.0,1,3,1,0,0
3052.0,1.0,15300.0,2,4,1,0,0
3052.0,1.0,15300.0,3,9,1,2,0
3052.0,1.0,15300.0,4,16,1,0,0
3052.0,1.0,15300.0,5,17,0,0,0
3052.0,1.0,15300.0,6,18,0,0,1
3052.0,1.0,15300.0,7,18,0,1,0
3052.0,1.0,15300.0,8,18,0,2,0
3052.0,1.0,15300.0,9,18,0,5,1
3052.0,1.0,15300.0,10,18,1,0,0
3011.0,23.0,510100.0,0,0,0,0,1
3011.0,23.0,510100.0,1,1,1,0,1
3011.0,23.0,510100.0,2,6,1,0,0
3011.0,23.0,510100.0,3,9,0,0,0
3011.0,23.0,510100.0,4,10,1,0,0
3011.0,23.0,510100.0,5,11,0,0,0
3011.0,23.0,510100.0,6,12,0,0,0
3011.0,23.0,510100.0,7,13,0,0,0
3011.0,23.0,510100.0,8,17,1,0,1
3011.0,23.0,510100.0,9,18,0,0,1
3011.0,23.0,510100.0,10,18,1,0,0
3011.0,23.0,510100.0,11,18,1,1,0
1016.0,21.0,413401.0,0,3,0,0,0
1016.0,21.0,413401.0,1,6,0,0,0
1016.0,21.0,413401.0,2,8,0,0,0
1016.0,21.0,413401.0,3,13,0,0,0
1016.0,21.0,413401.0,4,17,1,0,0
1016.0,21.0,413401.0,5,18,1,0,0
3018.0,27.0,743100.0,0,1,1,0,0
3018.0,27.0,743100.0,1,4,0,0,0
3018.0,27.0,743100.0,2,5,0,0,0
3018.0,27.0,743100.0,3,5,1,0,0
3018.0,27.0,743100.0,4,6,0,0,0
3018.0,27.0,743100.0,5,7,1,0,0
3018.0,27.0,743100.0,6,8,0,0,0
3018.0,27.0,743100.0,7,10,1,0,0
3018.0,27.0,743100.0,8,12,0,0,0
3018.0,27.0,743100.0,9,13,0,0,0
3018.0,27.0,743100.0,10,13,1,0,0
3018.0,27.0,743100.0,11,16,1,0,0
3018.0,27.0,743100.0,12,18,0,0,0
3018.0,27.0,743100.0,13,18,0,0,1
3001.0,1.0,12001.0,0,2,0,0,0
3001.0,1.0,12001.0,1,2,1,1,0
3001.0,1.0,12001.0,2,4,0,1,1
3001.0,1.0,12001.0,3,9,0,0,0
3001.0,1.0,12001.0,4,10,0,0,0
3001.0,1.0,12001.0,5,14,0,0,0
3001.0,1.0,12001.0,6,14,1,0,0
3001.0,1.0,12001.0,7,17,1,1,1
3001.0,1.0,12001.0,8,18,0,0,0
3001.0,1.0,12001.0,9,18,0,1,0
3001.0,1.0,12001.0,10,18,1,1,1
1005.0,23.0,510400.0,0,2,1,1,0
1005.0,23.0,510400.0,1,6,0,1,0
1005.0,23.0,510400.0,2,6,1,1,1
1005.0,23.0,510400.0,3,10,0,1,0
1005.0,23.0,510400.0,4,11,0,1,0
1005.0,23.0,510400.0,5,13,1,0,1
1005.0,23.0,510400.0,6,14,0,5,0
1005.0,23.0,510400.0,7,14,1,1,0
1005.0,23.0,510400.0,8,18,0,0,0
1005.0,23.0,510400.0,9,18,0,0,1
1005.0,23.0,510400.0,10,18,0,1,0
1005.0,23.0,510400.0,11,18,0,14,0
1005.0,23.0,510400.0,12,18,1,5,0
1019.0,17.0,374000.0,0,2,0,3,0
1019.0,17.0,374000.0,1,3,0,0,0
1019.0,17.0,374000.0,2,3,1,0,1
1019.0,17.0,374000.0,3,6,1,0,0
1019.0,17.0,374000.0,4,7,0,0,0
1019.0,17.0,374000.0,5,8,1,0,1
1019.0,17.0,374000.0,6,9,0,3,0
1019.0,17.0,374000.0,7,11,1,3,0
1019.0,17.0,374000.0,8,12,0,0,0
1019.0,17.0,374000.0,9,18,0,0,0
1019.0,17.0,374000.0,10,18,0,0,1
1019.0,17.0,374000.0,11,18,0,3,0
2045.0,27.0,743100.0,0,0,1,0,0
2045.0,27.0,743100.0,1,3,1,0,0
2045.0,27.0,743100.0,2,9,1,0,0
2045.0,27.0,743100.0,3,11,1,0,0
2045.0,27.0,743100.0,4,13,0,0,0
2045.0,27.0,743100.0,5,13,1,0,0
2045.0,27.0,743100.0,6,15,1,0,0
2045.0,27.0,743100.0,7,16,0,0,0
2045.0,27.0,743100.0,8,18,0,0,1
2045.0,27.0,743100.0,9,18,1,0,0
1034.0,13.0,812901.0,0,3,1,0,0
1034.0,13.0,812901.0,1,4,0,0,0
1034.0,13.0,812901.0,2,6,1,0,0
1034.0,13.0,812901.0,3,15,1,0,0
1034.0,13.0,812901.0,4,16,0,0,0
1034.0,13.0,812901.0,5,18,0,6,0
1034.0,13.0,812901.0,6,18,1,0,0
2009.0,17.0,317301.0,0,2,0,3,0
2009.0,17.0,317301.0,1,4,0,0,0
2009.0,17.0,317301.0,2,9,1,3,0
2009.0,17.0,317301.0,3,10,0,0,0
2009.0,17.0,317301.0,4,13,1,0,0
2009.0,17.0,317301.0,5,15,1,0,0
2009.0,17.0,317301.0,6,16,0,0,0
2009.0,17.0,317301.0,7,16,1,3,0
2009.0,17.0,317301.0,8,17,1,0,0
2009.0,17.0,317301.0,9,18,0,0,1
2009.0,17.0,317301.0,10,18,0,3,0
2009.0,17.0,317301.0,11,18,1,0,0
3011.0,1.0,11802.0,0,7,1,0,0
3011.0,1.0,11802.0,1,8,0,0,0
3011.0,1.0,11802.0,2,10,0,0,0
3011.0,1.0,11802.0,3,13,0,0,0
3011.0,1.0,11802.0,4,18,0,0,0
3011.0,1.0,11802.0,5,18,1,0,1
1009.0,23.0,510200.0,0,3,1,0,0
1009.0,23.0,510200.0,1,6,0,1,0
1009.0,23.0,510200.0,2,8,1,0,0
1009.0,23.0,510200.0,3,9,0,1,0
1009.0,23.0,510200.0,4,10,1,0,0
1009.0,23.0,510200.0,5,12,1,0,0
1009.0,23.0,510200.0,6,13,1,0,0
1009.0,23.0,510200.0,7,14,0,1,0
1009.0,23.0,510200.0,8,14,1,0,0
1009.0,23.0,510200.0,9,15,0,1,0
1009.0,23.0,510200.0,10,18,0,0,1
1009.0,23.0,510200.0,11,18,1,0,0
1009.0,23.0,510200.0,12,18,1,1,0
2077.0,23.0,530700.0,0,1,0,8,0
2077.0,23.0,530700.0,1,1,1,0,0
2077.0,23.0,530700.0,2,9,0,29,0
2077.0,23.0,530700.0,3,18,1,0,0
2077.0,23.0,530700.0,4,18,1,1,0
2077.0,23.0,530700.0,5,18,1,3,0
4031.0,1.0,12001.0,0,2,1,0,0
4031.0,1.0,12001.0,1,6,0,0,0
4031.0,1.0,12001.0,2,14,1,0,0
4031.0,1.0,12001.0,3,18,0,0,1
4031.0,1.0,12001.0,4,18,1,0,0
3002.0,17.0,333200.0,0,0,1,1,0
3002.0,17.0,333200.0,1,1,1,3,0
3002.0,17.0,333200.0,2,11,1,3,0
3002.0,17.0,333200.0,3,18,1,0,0
3002.0,17.0,333200.0,4,18,1,1,0
3002.0,17.0,333200.0,5,18,1,3,0
3002.0,17.0,333200.0,6,18,1,5,1
2037.0,1.0,13600.0,0,0,1,0,0
2037.0,1.0,13600.0,1,8,0,0,0
2037.0,1.0,13600.0,2,12,0,0,0
2037.0,1.0,13600.0,3,13,1,0,0
2037.0,1.0,13600.0,4,14,1,0,0
2037.0,1.0,13600.0,5,17,1,0,0
2037.0,1.0,13600.0,6,18,1,0,0
2037.0,1.0,13600.0,7,18,1,2,0
2037.0,1.0,13600.0,8,18,1,7,0
2026.0,5.0,650201.0,0,3,0,0,0
2026.0,5.0,650201.0,1,4,1,0,0
2026.0,5.0,650201.0,2,7,0,0,0
2026.0,5.0,650201.0,3,12,0,0,0
2026.0,5.0,650201.0,4,17,0,0,0
2026.0,5.0,650201.0,5,17,1,0,0
2026.0,5.0,650201.0,6,18,1,0,0
1080.0,1.0,13300.0,0,2,0,0,0
1080.0,1.0,13300.0,1,5,1,0,0
1080.0,1.0,13300.0,2,7,1,0,0
1080.0,1.0,13300.0,3,9,0,0,0
1080.0,1.0,13300.0,4,10,1,0,0
1080.0,1.0,13300.0,5,11,1,0,0
1080.0,1.0,13300.0,6,13,0,0,0
1080.0,1.0,13300.0,7,14,0,0,0
1080.0,1.0,13300.0,8,15,0,0,0
1080.0,1.0,13300.0,9,15,1,0,0
1080.0,1.0,13300.0,10,17,0,0,0
1080.0,1.0,13300.0,11,18,0,0,0
1080.0,1.0,13300.0,12,18,0,0,1
5004.0,27.0,744101.0,0,7,0,1,0
5004.0,27.0,744101.0,1,13,0,0,0
5004.0,27.0,744101.0,2,13,1,0,0
5004.0,27.0,744101.0,3,16,0,0,0
5004.0,27.0,744101.0,4,16,1,33,1
5004.0,27.0,744101.0,5,17,1,0,0
5004.0,27.0,744101.0,6,18,0,5,1
5004.0,27.0,744101.0,7,18,1,0,0
2049.0,3.0,900500.0,0,0,0,3,0
2049.0,3.0,900500.0,1,2,1,3,0
2049.0,3.0,900500.0,2,4,0,3,0
2049.0,3.0,900500.0,3,6,0,0,0
2049.0,3.0,900500.0,4,18,1,0,0
2049.0,3.0,900500.0,5,18,1,1,0
2049.0,3.0,900500.0,6,18,1,3,0
2049.0,3.0,900500.0,7,18,1,6,0
1017.0,25.0,110601.0,0,0,1,3,0
1017.0,25.0,110601.0,1,1,0,0,0
1017.0,25.0,110601.0,2,4,0,3,0
1017.0,25.0,110601.0,3,5,0,3,0
1017.0,25.0,110601.0,4,7,1,0,0
1017.0,25.0,110601.0,5,14,0,3,0
1017.0,25.0,110601.0,6,18,0,0,0
1017.0,25.0,110601.0,7,18,1,0,1
1017.0,25.0,110601.0,8,18,1,3,0
4024.0,17.0,316400.0,0,0,1,0,0
4024.0,17.0,316400.0,1,2,0,0,0
4024.0,17.0,316400.0,2,4,0,0,0
4024.0,17.0,316400.0,3,4,1,0,0
4024.0,17.0,316400.0,4,6,0,0,0
4024.0,17.0,316400.0,5,6,1,0,0
4024.0,17.0,316400.0,6,7,0,0,0
4024.0,17.0,316400.0,7,12,1,0,0
4024.0,17.0,316400.0,8,15,1,0,0
4024.0,17.0,316400.0,9,18,1,0,0
4024.0,17.0,316400.0,10,18,1,1,0
4045.0,21.0,443102.0,0,0,1,0,0
4045.0,21.0,443102.0,1,2,1,0,0
4045.0,21.0,443102.0,2,5,0,0,0
4045.0,21.0,443102.0,3,9,1,0,0
4045.0,21.0,443102.0,4,11,1,0,0
4045.0,21.0,443102.0,5,12,0,0,0
4045.0,21.0,443102.0,6,13,0,0,0
4045.0,21.0,443102.0,7,13,1,0,0
4045.0,21.0,443102.0,8,14,1,0,0
4045.0,21.0,443102.0,9,15,1,0,0
4045.0,21.0,443102.0,10,16,1,0,0
4045.0,21.0,443102.0,11,17,1,0,0
4045.0,21.0,443102.0,12,18,1,0,0
2017.0,21.0,419400.0,0,6,1,0,0
2017.0,21.0,419400.0,1,8,0,0,0
2017.0,21.0,419400.0,2,8,1,0,0
2017.0,21.0,419400.0,3,11,0,0,0
2017.0,21.0,419400.0,4,14,0,0,0
2017.0,21.0,419400.0,5,18,0,7,0
2017.0,21.0,419400.0,6,18,1,0,0
1056.0,9.0,254401.0,0,1,1,0,0
1056.0,9.0,254401.0,1,2,1,3,0
1056.0,9.0,254401.0,2,4,0,0,0
1056.0,9.0,254401.0,3,6,1,0,0
1056.0,9.0,254401.0,4,7,1,0,0
1056.0,9.0,254401.0,5,8,0,0,0
